,peak_ind,gene_ind
1959,38,5423
1960,38,5430
1961,38,5489
1962,38,5545
1963,38,5612
1964,38,5620
1965,38,5639
1966,38,5645
1967,38,5748
1968,38,6062
1969,38,6204
1970,38,6255
1971,38,6277
1972,38,6377
1973,39,7265
1974,40,4
1975,40,30
1976,40,31
1977,40,62
1978,40,96
1979,40,99
1980,40,106
1981,40,119
1982,40,186
1983,40,193
1984,40,194
1985,40,248
1986,40,263
1987,40,277
1988,40,284
1989,40,292
1990,40,333
1991,40,336
1992,40,337
1993,40,367
1994,40,405
1995,40,507
1996,40,508
1997,40,540
1998,40,553
1999,40,596
2000,40,984
2001,40,1130
2002,40,1139
2003,40,1171
2004,40,1464
2005,40,1855
2006,40,2110
2007,42,8074
2008,46,7715
2009,46,8194
2010,46,8775
2011,46,9032
2012,47,9240
2013,48,3
2014,48,48
2015,48,50
2016,48,66
2017,48,76
2018,48,79
2019,48,82
2020,48,98
2021,48,126
2022,48,129
2023,48,171
2024,48,198
2025,48,234
2026,48,242
2027,48,250
2028,48,306
2029,48,361
2030,48,429
2031,48,445
2032,48,668
2033,48,798
2034,49,8378
2035,51,3
2036,51,20
2037,51,48
2038,51,66
2039,51,76
2040,51,79
2041,51,82
2042,51,98
2043,51,121
2044,51,126
2045,51,129
2046,51,154
2047,51,171
2048,51,198
2049,51,201
2050,51,234
2051,51,242
2052,51,250
2053,51,306
2054,51,361
2055,51,378
2056,51,429
2057,51,445
2058,51,448
2059,51,602
2060,51,603
2061,51,631
2062,51,668
2063,51,768
2064,51,1101
2065,51,1757
2066,51,1821
2067,52,187
2068,52,203
2069,52,213
2070,52,215
2071,52,222
2072,52,228
2073,52,259
2074,52,305
2075,52,307
2076,52,323
2077,52,327
2078,52,338
2079,52,340
2080,52,342
2081,52,346
2082,52,359
2083,52,368
2084,52,404
2085,52,428
2086,52,473
2087,52,478
2088,52,487
2089,52,521
2090,52,548
2091,52,599
2092,52,659
2093,52,698
2094,52,701
2095,52,725
2096,52,726
2097,52,743
2098,52,765
2099,52,779
2100,52,787
2101,52,793
2102,52,821
2103,52,839
2104,52,853
2105,52,900
2106,52,910
2107,52,936
2108,52,941
2109,52,954
2110,52,1032
2111,52,1040
2112,52,1146
2113,52,1291
2114,52,1292
2115,52,1293
2116,52,1312
2117,52,1328
2118,52,1331
2119,52,1427
2120,52,1448
2121,52,1481
2122,52,1495
2123,52,1498
2124,52,1505
2125,52,1538
2126,52,1539
2127,52,1545
2128,52,1633
2129,52,1664
2130,52,1678
2131,52,1686
2132,52,1689
2133,52,1699
2134,52,1719
2135,52,1750
2136,52,1789
2137,52,1793
2138,52,1827
2139,52,1864
2140,52,1970
2141,52,2108
2142,52,2120
2143,52,2143
2144,52,2157
2145,52,2173
2146,52,2181
2147,52,2196
2148,52,2270
2149,52,2274
2150,52,2285
2151,52,2297
2152,52,2324
2153,52,2375
2154,52,2421
2155,52,2427
2156,52,2467
2157,52,2645
2158,52,2647
2159,52,2690
2160,52,2729
2161,52,2779
2162,52,2783
2163,52,2867
2164,52,2890
2165,52,2917
2166,52,2950
2167,52,3175
2168,52,3301
2169,52,3360
2170,52,3399
2171,52,3482
2172,52,3624
2173,52,3729
2174,52,3777
2175,52,3857
2176,52,3862
2177,52,3971
2178,52,4031
2179,52,4349
2180,52,4449
2181,52,4546
2182,52,4623
2183,52,4941
2184,52,5054
2185,52,5458
2186,52,5921
2187,52,5977
2188,52,9765
2189,53,6871
2190,54,3
2191,54,16
2192,54,20
2193,54,48
2194,54,66
2195,54,76
2196,54,79
2197,54,82
2198,54,98
2199,54,121
2200,54,126
2201,54,129
2202,54,131
2203,54,146
2204,54,154
2205,54,171
2206,54,198
2207,54,201
2208,54,210
2209,54,234
2210,54,239
2211,54,242
2212,54,250
2213,54,261
2214,54,306
2215,54,361
2216,54,378
2217,54,429
2218,54,445
2219,54,448
2220,54,527
2221,54,541
2222,54,602
2223,54,603
2224,54,631
2225,54,668
2226,54,768
2227,54,840
2228,54,1101
2229,54,1163
2230,54,1236
2231,54,1506
2232,54,1528
2233,54,1646
2234,54,1683
2235,54,1757
2236,54,1821
2237,54,2089
2238,55,8846
2239,55,9183
2240,56,215
2241,56,222
2242,56,259
2243,56,305
2244,56,307
2245,56,327
2246,56,338
2247,56,340
2248,56,342
2249,56,346
2250,56,359
2251,56,368
2252,56,404
2253,56,428
2254,56,444
2255,56,487
2256,56,521
2257,56,599
2258,56,609
2259,56,698
2260,56,725
2261,56,726
2262,56,743
2263,56,779
2264,56,787
2265,56,793
2266,56,821
2267,56,839
2268,56,853
2269,56,910
2270,56,936
2271,56,941
2272,56,954
2273,56,1032
2274,56,1040
2275,56,1146
2276,56,1291
2277,56,1292
2278,56,1312
2279,56,1448
2280,56,1495
2281,56,1498
2282,56,1505
2283,56,1538
2284,56,1539
2285,56,1545
2286,56,1633
2287,56,1686
2288,56,1689
2289,56,1719
2290,56,1750
2291,56,1789
2292,56,1827
2293,56,1864
2294,56,1970
2295,56,2137
2296,56,2173
2297,56,2181
2298,56,2270
2299,56,2274
2300,56,2285
2301,56,2297
2302,56,2313
2303,56,2375
2304,56,2421
2305,56,2427
2306,56,2467
2307,56,2690
2308,56,2779
2309,56,2867
2310,56,2890
2311,56,2917
2312,56,2950
2313,56,3301
2314,56,3360
2315,56,3399
2316,56,3482
2317,56,3729
2318,56,3862
2319,56,4031
2320,56,4449
2321,56,4546
2322,56,5054
2323,56,5977
2324,59,7903
2325,61,3
2326,61,16
2327,61,20
2328,61,48
2329,61,66
2330,61,76
2331,61,79
2332,61,82
2333,61,98
2334,61,121
2335,61,126
2336,61,129
2337,61,131
2338,61,146
2339,61,148
2340,61,154
2341,61,171
2342,61,198
2343,61,201
2344,61,210
2345,61,234
2346,61,239
2347,61,242
2348,61,250
2349,61,261
2350,61,306
2351,61,341
2352,61,361
2353,61,378
2354,61,429
2355,61,433
2356,61,445
2357,61,448
2358,61,527
2359,61,541
2360,61,581
2361,61,602
2362,61,603
2363,61,631
2364,61,668
2365,61,693
2366,61,751
2367,61,756
2368,61,768
2369,61,1061
2370,61,1101
2371,61,1115
2372,61,1528
2373,61,1757
2374,61,1821
2375,61,2089
2376,61,2615
2377,61,3012
2378,62,114
2379,62,157
2380,62,196
2381,62,233
2382,62,260
2383,62,262
2384,62,285
2385,62,322
2386,62,330
2387,62,359
2388,62,409
2389,62,423
2390,62,430
2391,62,444
2392,62,447
2393,62,483
2394,62,533
2395,62,555
2396,62,578
2397,62,604
2398,62,609
2399,62,640
2400,62,743
2401,62,774
2402,62,814
2403,62,834
2404,62,856
2405,62,908
2406,62,948
2407,62,978
2408,62,1043
2409,62,1058
2410,62,1059
2411,62,1097
2412,62,1100
2413,62,1155
2414,62,1163
2415,62,1178
2416,62,1199
2417,62,1210
2418,62,1229
2419,62,1231
2420,62,1236
2421,62,1249
2422,62,1275
2423,62,1286
2424,62,1314
2425,62,1327
2426,62,1334
2427,62,1335
2428,62,1342
2429,62,1344
2430,62,1441
2431,62,1460
2432,62,1466
2433,62,1469
2434,62,1504
2435,62,1509
2436,62,1535
2437,62,1537
2438,62,1549
2439,62,1561
2440,62,1562
2441,62,1567
2442,62,1625
2443,62,1646
2444,62,1725
2445,62,1789
2446,62,1807
2447,62,1812
2448,62,1851
2449,62,1862
2450,62,1955
2451,62,1976
2452,62,1996
2453,62,2122
2454,62,2127
2455,62,2137
2456,62,2155
2457,62,2210
2458,62,2214
2459,62,2223
2460,62,2282
2461,62,2327
2462,62,2382
2463,62,2387
2464,62,2423
2465,62,2528
2466,62,2674
2467,62,2785
2468,62,2792
2469,62,2841
2470,62,2872
2471,62,3024
2472,62,3170
2473,62,3243
2474,62,3308
2475,62,3335
2476,62,3382
2477,62,3421
2478,62,3450
2479,62,3479
2480,62,3518
2481,62,3520
2482,62,3562
2483,62,3564
2484,62,3574
2485,62,3593
2486,62,3723
2487,62,3731
2488,62,3904
2489,62,3980
2490,62,4132
2491,62,4262
2492,62,4369
2493,62,4451
2494,62,4579
2495,62,4654
2496,62,4671
2497,62,4762
2498,62,4839
2499,62,5130
2500,62,5145
2501,62,5164
2502,62,5275
2503,62,5376
2504,62,5407
2505,62,5421
2506,62,5489
2507,62,5545
2508,62,5620
2509,62,5645
2510,62,6204
2511,62,6255
2512,62,6277
2513,62,6377
2514,65,43
2515,65,107
2516,65,137
2517,65,174
2518,65,244
2519,65,431
2520,65,531
2521,65,601
2522,65,673
2523,65,717
2524,65,6894
2525,65,7971
2526,65,8268
2527,65,8480
2528,65,8719
2529,65,8776
2530,65,9147
2531,65,9538
2532,66,7918
2533,68,215
2534,68,222
2535,68,259
2536,68,305
2537,68,338
2538,68,340
2539,68,342
2540,68,346
2541,68,359
2542,68,368
2543,68,428
2544,68,521
2545,68,599
2546,68,698
2547,68,725
2548,68,726
2549,68,779
2550,68,787
2551,68,793
2552,68,839
2553,68,910
2554,68,936
2555,68,1032
2556,68,1040
2557,68,1291
2558,68,1448
2559,68,1505
2560,68,1545
2561,68,1664
2562,68,1686
2563,68,1719
2564,68,1827
2565,68,1864
2566,68,1970
2567,68,2109
2568,68,2157
2569,68,2173
2570,68,2181
2571,68,2274
2572,68,2421
2573,68,2645
2574,68,2647
2575,68,2779
2576,68,2783
2577,68,2867
2578,68,2895
2579,68,2917
2580,68,3360
2581,68,3399
2582,68,3482
2583,68,3729
2584,68,3862
2585,68,3950
2586,68,4031
2587,68,4449
2588,68,5054
2589,68,5977
2590,70,114
2591,70,196
2592,70,260
2593,70,322
2594,70,409
2595,70,430
2596,70,444
2597,70,447
2598,70,533
2599,70,555
2600,70,578
2601,70,604
2602,70,609
2603,70,743
2604,70,774
2605,70,814
2606,70,834
2607,70,856
2608,70,908
2609,70,1043
2610,70,1058
2611,70,1100
2612,70,1163
2613,70,1199
2614,70,1229
2615,70,1231
2616,70,1236
2617,70,1275
2618,70,1314
2619,70,1334
2620,70,1335
2621,70,1342
2622,70,1344
2623,70,1441
2624,70,1460
2625,70,1466
2626,70,1469
2627,70,1535
2628,70,1549
2629,70,1562
2630,70,1567
2631,70,1625
2632,70,1646
2633,70,1789
2634,70,1862
2635,70,1955
2636,70,2127
2637,70,2137
2638,70,2223
2639,70,2282
2640,70,2382
2641,70,2528
2642,70,2785
2643,70,2841
2644,70,2872
2645,70,3024
2646,70,3170
2647,70,3243
2648,70,3335
2649,70,3421
2650,70,3450
2651,70,3479
2652,70,3520
2653,70,3723
2654,70,3731
2655,70,4132
2656,70,4262
2657,70,4654
2658,70,4671
2659,70,4762
2660,70,5130
2661,70,5145
2662,70,5164
2663,70,5376
2664,70,5421
2665,70,5489
2666,70,5620
2667,70,5645
2668,70,6377
2669,73,4
2670,73,62
2671,74,2
2672,74,7
2673,74,13
2674,74,14
2675,74,15
2676,74,19
2677,74,25
2678,74,36
2679,74,38
2680,74,44
2681,74,50
2682,74,63
2683,74,73
2684,74,116
2685,74,120
2686,74,128
2687,74,167
2688,74,198
2689,74,210
2690,74,286
2691,74,306
2692,74,341
2693,74,445
2694,74,761
2695,75,4
2696,75,30
2697,75,31
2698,75,62
2699,75,106
2700,75,119
2701,75,194
2702,75,263
2703,75,277
2704,75,284
2705,75,292
2706,75,333
2707,75,337
2708,75,340
2709,75,367
2710,75,405
2711,75,408
2712,75,428
2713,75,507
2714,75,540
2715,75,553
2716,75,596
2717,75,599
2718,75,1464
2719,76,8489
2720,78,114
2721,78,157
2722,78,196
2723,78,260
2724,78,285
2725,78,322
2726,78,409
2727,78,430
2728,78,444
2729,78,447
2730,78,483
2731,78,533
2732,78,555
2733,78,578
2734,78,604
2735,78,609
2736,78,640
2737,78,743
2738,78,774
2739,78,814
2740,78,834
2741,78,856
2742,78,908
2743,78,978
2744,78,1043
2745,78,1058
2746,78,1100
2747,78,1163
2748,78,1199
2749,78,1229
2750,78,1231
2751,78,1236
2752,78,1275
2753,78,1314
2754,78,1327
2755,78,1334
2756,78,1335
2757,78,1342
2758,78,1344
2759,78,1441
2760,78,1460
2761,78,1466
2762,78,1469
2763,78,1509
2764,78,1535
2765,78,1549
2766,78,1562
2767,78,1567
2768,78,1625
2769,78,1646
2770,78,1725
2771,78,1789
2772,78,1812
2773,78,1955
2774,78,1976
2775,78,2122
2776,78,2127
2777,78,2137
2778,78,2155
2779,78,2210
2780,78,2223
2781,78,2282
2782,78,2382
2783,78,2528
2784,78,2785
2785,78,2792
2786,78,2841
2787,78,2872
2788,78,3024
2789,78,3170
2790,78,3243
2791,78,3335
2792,78,3421
2793,78,3450
2794,78,3479
2795,78,3518
2796,78,3520
2797,78,3723
2798,78,3731
2799,78,4132
2800,78,4262
2801,78,4654
2802,78,4671
2803,78,4762
2804,78,5130
2805,78,5145
2806,78,5164
2807,78,5376
2808,78,5421
2809,78,5489
2810,78,5620
2811,78,6377
2812,79,215
2813,79,222
2814,79,259
2815,79,305
2816,79,307
2817,79,327
2818,79,337
2819,79,338
2820,79,340
2821,79,342
2822,79,346
2823,79,368
2824,79,428
2825,79,473
2826,79,487
2827,79,521
2828,79,540
2829,79,599
2830,79,698
2831,79,725
2832,79,726
2833,79,779
2834,79,787
2835,79,793
2836,79,839
2837,79,853
2838,79,910
2839,79,936
2840,79,941
2841,79,954
2842,79,1032
2843,79,1040
2844,79,1146
2845,79,1291
2846,79,1292
2847,79,1461
2848,79,1464
2849,79,1505
2850,79,1538
2851,79,1539
2852,79,1545
2853,79,1686
2854,79,1689
2855,79,1699
2856,79,1789
2857,79,1794
2858,79,1827
2859,79,1864
2860,79,1970
2861,79,2173
2862,79,2270
2863,79,2375
2864,79,2421
2865,79,2427
2866,79,2467
2867,79,2647
2868,79,2779
2869,79,2867
2870,79,2890
2871,79,2917
2872,79,3301
2873,79,3399
2874,79,3624
2875,79,3729
2876,79,4031
2877,79,5054
2878,79,5977
2879,82,187
2880,82,213
2881,82,215
2882,82,222
2883,82,228
2884,82,259
2885,82,305
2886,82,307
2887,82,323
2888,82,327
2889,82,338
2890,82,340
2891,82,342
2892,82,346
2893,82,359
2894,82,368
2895,82,404
2896,82,428
2897,82,473
2898,82,478
2899,82,487
2900,82,521
2901,82,548
2902,82,599
2903,82,609
2904,82,659
2905,82,698
2906,82,701
2907,82,725
2908,82,726
2909,82,740
2910,82,743
2911,82,765
2912,82,779
2913,82,787
2914,82,793
2915,82,821
2916,82,839
2917,82,853
2918,82,900
2919,82,910
2920,82,936
2921,82,941
2922,82,954
2923,82,1032
2924,82,1040
2925,82,1146
2926,82,1291
2927,82,1292
2928,82,1293
2929,82,1312
2930,82,1331
2931,82,1427
2932,82,1448
2933,82,1481
2934,82,1495
2935,82,1498
2936,82,1505
2937,82,1538
2938,82,1539
2939,82,1545
2940,82,1633
2941,82,1664
2942,82,1678
2943,82,1686
2944,82,1689
2945,82,1699
2946,82,1719
2947,82,1750
2948,82,1789
2949,82,1793
2950,82,1827
2951,82,1864
2952,82,1970
2953,82,2108
2954,82,2109
2955,82,2120
2956,82,2157
2957,82,2173
2958,82,2181
2959,82,2270
2960,82,2274
2961,82,2285
2962,82,2297
2963,82,2313
2964,82,2324
2965,82,2375
2966,82,2421
2967,82,2427
2968,82,2467
2969,82,2645
2970,82,2647
2971,82,2690
2972,82,2779
2973,82,2783
2974,82,2867
2975,82,2890
2976,82,2917
2977,82,2950
2978,82,3175
2979,82,3301
2980,82,3360
2981,82,3399
2982,82,3482
2983,82,3506
2984,82,3624
2985,82,3729
2986,82,3777
2987,82,3857
2988,82,3862
2989,82,3951
2990,82,3971
2991,82,4031
2992,82,4349
2993,82,4449
2994,82,4546
2995,82,4623
2996,82,4941
2997,82,5054
2998,82,5371
2999,82,5458
3000,82,5921
3001,82,5977
3002,82,9765
3003,83,3
3004,83,20
3005,83,48
3006,83,66
3007,83,76
3008,83,79
3009,83,82
3010,83,91
3011,83,98
3012,83,121
3013,83,126
3014,83,129
3015,83,131
3016,83,154
3017,83,171
3018,83,198
3019,83,201
3020,83,210
3021,83,234
3022,83,242
3023,83,250
3024,83,306
3025,83,378
3026,83,429
3027,83,433
3028,83,448
3029,83,541
3030,83,602
3031,83,603
3032,83,668
3033,83,756
3034,83,768
3035,83,1101
3036,83,1821
3037,84,8166
3038,84,9354
3039,84,9401
3040,87,8243
3041,87,8285
3042,87,8465
3043,88,114
3044,88,196
3045,88,215
3046,88,222
3047,88,259
3048,88,305
3049,88,307
3050,88,338
3051,88,340
3052,88,342
3053,88,346
3054,88,359
3055,88,368
3056,88,404
3057,88,409
3058,88,444
3059,88,447
3060,88,487
3061,88,521
3062,88,555
3063,88,578
3064,88,599
3065,88,604
3066,88,609
3067,88,638
3068,88,698
3069,88,726
3070,88,743
3071,88,779
3072,88,787
3073,88,793
3074,88,814
3075,88,821
3076,88,834
3077,88,839
3078,88,856
3079,88,908
3080,88,936
3081,88,954
3082,88,1032
3083,88,1040
3084,88,1043
3085,88,1055
3086,88,1100
3087,88,1146
3088,88,1163
3089,88,1229
3090,88,1231
3091,88,1241
3092,88,1275
3093,88,1291
3094,88,1298
3095,88,1312
3096,88,1328
3097,88,1342
3098,88,1344
3099,88,1441
3100,88,1448
3101,88,1469
3102,88,1498
3103,88,1505
3104,88,1506
3105,88,1538
3106,88,1545
3107,88,1549
3108,88,1562
3109,88,1646
3110,88,1664
3111,88,1699
3112,88,1719
3113,88,1744
3114,88,1789
3115,88,1827
3116,88,1858
3117,88,1864
3118,88,1955
3119,88,1970
3120,88,2109
3121,88,2127
3122,88,2137
3123,88,2157
3124,88,2173
3125,88,2181
3126,88,2223
3127,88,2274
3128,88,2282
3129,88,2285
3130,88,2313
3131,88,2324
3132,88,2378
3133,88,2382
3134,88,2421
3135,88,2424
3136,88,2531
3137,88,2645
3138,88,2647
3139,88,2676
3140,88,2690
3141,88,2729
3142,88,2770
3143,88,2779
3144,88,2783
3145,88,2816
3146,88,2841
3147,88,2867
3148,88,2872
3149,88,2895
3150,88,2917
3151,88,2997
3152,88,3024
3153,88,3078
3154,88,3175
3155,88,3226
3156,88,3301
3157,88,3326
3158,88,3335
3159,88,3360
3160,88,3399
3161,88,3457
3162,88,3482
3163,88,3502
3164,88,3506
3165,88,3510
3166,88,3520
3167,88,3609
3168,88,3729
3169,88,3857
3170,88,3862
3171,88,3894
3172,88,3916
3173,88,3950
3174,88,3971
3175,88,3987
3176,88,3993
3177,88,4008
3178,88,4014
3179,88,4031
3180,88,4311
3181,88,4449
3182,88,4508
3183,88,4546
3184,88,4654
3185,88,4934
3186,88,5010
3187,88,5054
3188,88,5162
3189,88,5371
3190,88,5376
3191,88,5921
3192,88,5977
3193,89,114
3194,89,157
3195,89,196
3196,89,233
3197,89,260
3198,89,262
3199,89,285
3200,89,322
3201,89,330
3202,89,359
3203,89,404
3204,89,409
3205,89,423
3206,89,430
3207,89,444
3208,89,447
3209,89,483
3210,89,533
3211,89,555
3212,89,561
3213,89,578
3214,89,604
3215,89,609
3216,89,640
3217,89,743
3218,89,774
3219,89,814
3220,89,817
3221,89,834
3222,89,856
3223,89,908
3224,89,978
3225,89,998
3226,89,1043
3227,89,1058
3228,89,1059
3229,89,1097
3230,89,1100
3231,89,1155
3232,89,1163
3233,89,1178
3234,89,1199
3235,89,1229
3236,89,1231
3237,89,1236
3238,89,1275
3239,89,1314
3240,89,1327
3241,89,1334
3242,89,1335
3243,89,1342
3244,89,1344
3245,89,1441
3246,89,1460
3247,89,1466
3248,89,1469
3249,89,1504
3250,89,1509
3251,89,1535
3252,89,1537
3253,89,1549
3254,89,1561
3255,89,1562
3256,89,1563
3257,89,1567
3258,89,1625
3259,89,1646
3260,89,1725
3261,89,1789
3262,89,1807
3263,89,1812
3264,89,1851
3265,89,1862
3266,89,1955
3267,89,1996
3268,89,2122
3269,89,2127
3270,89,2137
3271,89,2155
3272,89,2173
3273,89,2210
3274,89,2214
3275,89,2223
3276,89,2282
3277,89,2327
3278,89,2382
3279,89,2421
3280,89,2528
3281,89,2674
3282,89,2772
3283,89,2785
3284,89,2792
3285,89,2841
3286,89,2872
3287,89,2967
3288,89,2975
3289,89,3024
3290,89,3170
3291,89,3243
3292,89,3335
3293,89,3382
3294,89,3399
3295,89,3421
3296,89,3450
3297,89,3479
3298,89,3518
3299,89,3520
3300,89,3562
3301,89,3574
3302,89,3723
3303,89,3731
3304,89,3809
3305,89,3904
3306,89,4132
3307,89,4262
3308,89,4369
3309,89,4449
3310,89,4579
3311,89,4654
3312,89,4671
3313,89,4762
3314,89,4839
3315,89,4941
3316,89,5130
3317,89,5145
3318,89,5164
3319,89,5376
3320,89,5421
3321,89,5489
3322,89,5620
3323,89,5639
3324,89,5645
3325,89,6062
3326,89,6255
3327,89,6377
3328,90,187
3329,90,213
3330,90,215
3331,90,222
3332,90,259
3333,90,305
3334,90,307
3335,90,327
3336,90,338
3337,90,340
3338,90,342
3339,90,346
3340,90,359
3341,90,368
3342,90,404
3343,90,428
3344,90,444
3345,90,447
3346,90,478
3347,90,487
3348,90,521
3349,90,548
3350,90,555
3351,90,578
3352,90,599
3353,90,609
3354,90,698
3355,90,725
3356,90,726
3357,90,743
3358,90,765
3359,90,779
3360,90,787
3361,90,793
3362,90,821
3363,90,839
3364,90,853
3365,90,856
3366,90,900
3367,90,908
3368,90,910
3369,90,936
3370,90,941
3371,90,954
3372,90,1032
3373,90,1040
3374,90,1043
3375,90,1055
3376,90,1146
3377,90,1231
3378,90,1241
3379,90,1291
3380,90,1292
3381,90,1312
3382,90,1328
3383,90,1441
3384,90,1448
3385,90,1461
3386,90,1495
3387,90,1498
3388,90,1505
3389,90,1538
3390,90,1539
3391,90,1545
3392,90,1633
3393,90,1664
3394,90,1678
3395,90,1686
3396,90,1689
3397,90,1699
3398,90,1719
3399,90,1744
3400,90,1750
3401,90,1789
3402,90,1794
3403,90,1827
3404,90,1858
3405,90,1864
3406,90,1955
3407,90,1970
3408,90,2109
3409,90,2137
3410,90,2157
3411,90,2173
3412,90,2181
3413,90,2270
3414,90,2274
3415,90,2285
3416,90,2297
3417,90,2313
3418,90,2324
3419,90,2375
3420,90,2378
3421,90,2421
3422,90,2427
3423,90,2467
3424,90,2645
3425,90,2647
3426,90,2690
3427,90,2729
3428,90,2779
3429,90,2783
3430,90,2792
3431,90,2816
3432,90,2867
3433,90,2890
3434,90,2895
3435,90,2917
3436,90,2950
3437,90,2997
3438,90,3078
3439,90,3175
3440,90,3226
3441,90,3301
3442,90,3360
3443,90,3399
3444,90,3457
3445,90,3482
3446,90,3502
3447,90,3506
3448,90,3510
3449,90,3609
3450,90,3624
3451,90,3729
3452,90,3777
3453,90,3857
3454,90,3862
3455,90,3894
3456,90,3916
3457,90,3950
3458,90,3971
3459,90,3987
3460,90,3993
3461,90,4031
3462,90,4349
3463,90,4449
3464,90,4546
3465,90,4941
3466,90,5010
3467,90,5054
3468,90,5162
3469,90,5371
3470,90,5458
3471,90,5921
3472,90,5977
3473,91,4
3474,91,30
3475,91,31
3476,91,62
3477,91,119
3478,91,194
3479,91,292
3480,91,333
3481,91,340
3482,91,507
3483,91,540
3484,91,553
3485,91,839
3486,92,7
3487,92,14
3488,92,15
3489,92,19
3490,92,25
3491,92,32
3492,92,34
3493,92,36
3494,92,38
3495,92,44
3496,92,50
3497,92,61
3498,92,63
3499,92,73
3500,92,86
3501,92,108
3502,92,116
3503,92,120
3504,92,128
3505,92,138
3506,92,142
3507,92,164
3508,92,195
3509,92,209
3510,92,286
3511,92,544
3512,92,627
3513,92,675
3514,92,728
3515,92,761
3516,92,896
3517,92,1321
3518,92,2233
3519,93,7349
3520,93,7924
3521,93,8405
3522,94,7006
3523,94,7042
3524,94,8035
3525,94,8442
3526,95,8251
3527,95,8593
3528,96,1917
3529,96,3162
3530,96,8930
3531,97,1
3532,97,7
3533,97,14
3534,97,15
3535,97,19
3536,97,25
3537,97,32
3538,97,34
3539,97,36
3540,97,38
3541,97,40
3542,97,44
3543,97,50
3544,97,61
3545,97,63
3546,97,71
3547,97,73
3548,97,86
3549,97,108
3550,97,116
3551,97,120
3552,97,128
3553,97,138
3554,97,142
3555,97,164
3556,97,167
3557,97,177
3558,97,195
3559,97,209
3560,97,247
3561,97,256
3562,97,341
3563,97,353
3564,97,530
3565,97,544
3566,97,612
3567,97,627
3568,97,675
3569,97,728
3570,97,761
3571,97,896
3572,97,945
3573,97,1042
3574,97,1151
3575,97,2233
3576,98,30
3577,98,259
3578,98,277
3579,98,337
3580,98,405
3581,98,428
3582,98,599
3583,99,7
3584,99,14
3585,99,15
3586,99,19
3587,99,25
3588,99,32
3589,99,34
3590,99,36
3591,99,38
3592,99,40
3593,99,44
3594,99,50
3595,99,53
3596,99,61
3597,99,63
3598,99,71
3599,99,73
3600,99,86
3601,99,108
3602,99,116
3603,99,120
3604,99,128
3605,99,138
3606,99,142
3607,99,164
3608,99,167
3609,99,177
3610,99,195
3611,99,209
3612,99,247
3613,99,286
3614,99,353
3615,99,544
3616,99,675
3617,99,728
3618,99,761
3619,99,822
3620,99,849
3621,99,896
3622,99,1141
3623,99,1151
3624,99,1273
3625,99,1277
3626,99,1321
3627,101,7154
3628,102,187
3629,102,215
3630,102,259
3631,102,338
3632,102,340
3633,102,346
3634,102,368
3635,102,507
3636,102,521
3637,102,548
3638,102,569
3639,102,599
3640,102,698
3641,102,725
3642,102,726
3643,102,740
3644,102,793
3645,102,839
3646,102,853
3647,102,940
3648,102,941
3649,102,1040
3650,104,99
3651,106,9215
3652,107,4
3653,107,62
3654,108,1406
3655,108,6961
3656,109,584
3657,109,8472
3658,110,114
3659,110,187
3660,110,196
3661,110,213
3662,110,215
3663,110,222
3664,110,259
3665,110,305
3666,110,307
3667,110,322
3668,110,323
3669,110,327
3670,110,338
3671,110,340
3672,110,342
3673,110,346
3674,110,359
3675,110,368
3676,110,404
3677,110,409
3678,110,428
3679,110,444
3680,110,447
3681,110,473
3682,110,478
3683,110,483
3684,110,487
3685,110,521
3686,110,548
3687,110,555
3688,110,578
3689,110,599
3690,110,604
3691,110,609
3692,110,638
3693,110,698
3694,110,725
3695,110,726
3696,110,743
3697,110,765
3698,110,779
3699,110,787
3700,110,793
3701,110,814
3702,110,821
3703,110,834
3704,110,839
3705,110,853
3706,110,856
3707,110,900
3708,110,908
3709,110,910
3710,110,936
3711,110,941
3712,110,954
3713,110,1032
3714,110,1040
3715,110,1043
3716,110,1055
3717,110,1058
3718,110,1100
3719,110,1146
3720,110,1163
3721,110,1229
3722,110,1231
3723,110,1241
3724,110,1275
